English,French,German,Spanish,Italian,Danish,Greek,Portuguese,Norwegian,Swedish,Polish,Romanian,Finnish,Dutch,Latvian,,,,,,,,,,,,,,
%1:s control switched to normal.,Commande %1:s commutée sur normal.,Die Steuerung von %1:s ist zu normal gewechselt.,El control %1:s ha cambiado a normal.,Controllo %1:s commutato su normale.,%1:s-kontrol skiftet til normal.,?? ???????? ??????? %1:s ?????? ?? ????????.,Controlo %1:s alterado para normal.,%1:s-kontroll endret til normal.,%1:s kontroll växlade till normal.,Sterowanie %1:s prze??czone na normalne.,%1:s control comutat la normal.,%1:s ohjaus vaihtui normaaliksi.,%1:s regeling overgeschakeld naar normaal.,%1:s kontrole p?rsl?gta uz norm?lu.,,,,,,,,,,,,,,
%1:s control switched to inactive (available for enclosure heating).,Commande %1:s commutée sur inactif (disponible pour le chauffage de l'enceinte).,Die Steuerung von %1:s ist zu inaktiv gewechselt (verfügbar für Gehäuseerwärmung).,El control %1:s ha cambiado a inactivo (disponible para calentamiento de cubierta).,Controllo %1:s commutato su inattivo (disponibile per riscaldamento contenitore).,%1:s-kontrol skiftet til inaktiv (tilgængelig til kabinetopvarmning).,?? ???????? ??????? %1:s ?????? ?? ???????? (????????? ??? ???????? ????????????).,Controlo %1:s alterado para inativo (disponível para aquecimento do compartimento).,%1:s-kontroll endret til inaktiv (tilgjengelig for kabinettoppvarming).,%1:s kontroll växlade till inaktiv (tillgänglig för kapslingsuppvärmning).,Sterowanie %1:s prze??czone na nieaktywne (dost?pne dla podgrzewania obudowy).,%1:s control comutat pe inactiv (disponibil pentru înc?lzirea incintei).,%1:s ohjaus kytketty pois käytöstä (käytettävissä kotelon lämmitykseen).,%1:s regeling op inactief gezet (beschikbaar voor behuizingsverwarming).,%1:s kontrole p?rsl?gta uz neakt?vu (pieejama korpusa apsildei).,,,,,,,,,,,,,,
Lifetime light on time for %1:s is ~%234:s milliseconds.,La durée de marche de l'éclairage %1:s pendant sa durée de vie est de ~%234:s millisecondes.,Die Lebensdauer-Lichteinschaltungszeit für %1:s beträgt ~%234:s Millisekunden.,La luz de durabilidad a tiempo para %1:s es ~%234:s milisegundos.,La luce di un ciclo puntuale per %1:s è ~%234:s millisecondi.,Levetidslys på tid for %1:s er ~%234:s millisekunder.,? ?????? ????????????? ????? ????????? ???? ??? %1:s ????? ~%234:s milliseconds.,A luz vitalícia pontual para %1:s é ~%234:s milissegundos.,Levetid for lyspunktlighet for %1:s er ~%234:s millisekunder.,Tid för ljus på under livslängd för %1:s är ~%234:s millisekunder.,Ca?kowity czas dzia?ania o?wietlenia dla %1:s wynosi %234:s milisekund.,Lumin? pe via?? la timp pentru %1:s wate ~%234:s milisecunde.,Koko käyttöiän kestävä valo nimikkeelle %1:s on ~%234:s millisekuntia.,Levensduur licht aan voor %1:s is ~%234:smilliseconden.,Kalpošanas m?ža gaismas iesl?gšanas laiks %1:s ir ~%234:s milisekundes.,,,,,,,,,,,,,,
Module firmware (%1:s) is incompatible with this newer Gecko board (%2:s). Call for assistance.,Le micrologiciel du module (%1:s) est incompatible avec cette carte Gecko plus récente (%2:s). Appeler pour obtenir de l'aide.,Die Firmware des Moduls (%1:s) ist mit dieser neueren Gecko-Karte (%2:s) nicht kompatibel. Fordern Sie Unterstützung an.,El firmware del módulo (%1:s) no es compatible con esta nueva placa Gecko (%2:s). Llame para solicitar ayuda.,Il firmware modulo (%1:s) non è compatibile con questa scheda Gecko più recente (%2:s). Chiamare l’assistenza.,Modulfirmware (%1:s) er inkompatibel med denne nyere Gecko-plade (%2:s). Ring for at få assistance.,?? ?????????????? ???????????? ??????? (%1:s) ????? ???????? ?? ????? ?? ??????? ??????? Gecko (%2:s). ??????? ??? ???????.,O firmware do módulo (%1:s) é incompatível com esta placa Gecko mais recente (%2:s). Contacte a assistência técnica.,Modulens fastvare (%1:s) er inkompatibel med dette nyere Gecko-panelet (%2:s). Tilkall assistanse.,Modulens inbyggda programvara (%1:s) är inkompatibel med denna nyare Geckoboard (%2:s). Ring för assistans.,Oprogramowanie sprz?towe modu?u (%1:s) jest niekompatybilne z jego nowsz? p?yt? Gecko (%2:s). Wezwij wsparcie.,Firmware-ul modulului (%1:s) este incompatibil cu aceast? plac? Gecko mai nou? (%2:s). Suna?i pentru asisten??.,Moduulin laiteohjelmisto (%1:s) on yhteensopiva tämän uudemman GeckoBoardin (%2:s) kanssa. Soita ja pyydä apua.,Modulefirmware (%1:s) is niet compatibel met deze nieuwere Gecko-kaart(%2:s). Vraag om assistentie.,Modu?a programmaparat?ra (%1:s) nav sader?ga ar šo jaun?ko Gecko plati (%2:s). Izsaukt pal?dz?bu.,,,,,,,,,,,,,,
Initialization failure computing datum station.,Échec d'initialisation du calcul du poste de date.,Initialisierungsfehler bei der Berechnung einer Datumsstation.,Fallo de inicialización al calcular estación de datos.,Errore di inizializzazione calcolo stazione dato.,Initialiseringsfejl ved beregning af datum-station.,???????? ????????????? ??????????? ??????? ?????????.,Falha de inicialização ao calcular estação de dados.,Initialiseringsfeil ved beregning av datostasjon.,Initieringsfel vid beräkning av datastation.,Niepowodzenie inicjalizacji obliczania punktu wyj?ciowego stanowiska.,E?ec de ini?ializare a sta?iei de calcul a punctului de referin??.,Alustusvirhe data-aseman laskemisessa.,Initialisatiefout berekening datumstation.,"Inicializ?cijas k??da, apr??inot b?zes staciju.",,,,,,,,,,,,,,
No room for macro stored value.,Pas de place pour la valeur de macro stockée.,Kein Raum für gespeicherten Makro-Wert.,No hay espacio para el valor de macro almacenado.,Nessuno spazio per il valore memorizzato macro.,Ingen plads til makrolagret værdi.,??? ??????? ????? ??? ???????????? ???? ????????????.,Sem espaço para valor armazenado de macros.,Ingen plass til makros lagret verdi.,Inget utrymme för sparat makrovärde.,Brak miejsca na zapisan? warto?? makro.,Nu exist? loc pentru valoarea stocat? macro.,Ei tilaa makroon tallennetulle arvolle.,Geen ruimte voor opgeslagen macrowaarde.,Nav vietas saglab?tajai makro v?rt?bai.,,,,,,,,,,,,,,
Heater fault detected. Service visit required. Please do not run this instrument again.,Panne de chauffage détectée. Visite de maintenance requise. Ne pas refaire fonctionner cet instrument.,Heizungsfehler erkannt. Wartung erforderlich. Dieses Instrument bitte nicht erneut laufen lassen.,Se ha detectado un fallo del calefactor. Es necesaria una visita de servicio. No vuelva a poner este instrumento en marcha.,Rilevato guasto riscaldatore. È richiesto un intervento di manutenzione. Non riattivare questo strumento.,Fejl i varmelegeme detekteret. Servicebesøg påkrævet. Kør ikke dette instrument igen.,??????????? ?????? ??????????. ?????????? ???????? ??????. ?? ????????????? ???? ???? ?? ??????.,Avaria do aquecedor detetada. Visita de manutenção necessária. Não analise este instrumento novamente.,Feil i varmeenhet oppdaget. Servicebesøk kreves. Vennligst ikke kjør dette instrumentet igjen.,Värmarfel upptäckt. Servicebesök krävs. Kör inte detta instrument igen.,Wykryto usterk? podgrzewacza. Wymagana wizyta serwisowa. Nie uruchamiaj tego przyrz?du ponownie.,A fost detectat? o defec?iune a înc?lzitorului. Este necesar? o vizit? de service. V? rug?m s? nu mai rula?i acest instrument.,Lämmittimen vika havaittu. Huoltokäynti tarvitaan. Älä käytä tätä instrumenttia enää.,Verwarmingsfout gedetecteerd. Servicebezoek vereist. Voer dit instrument niet meer uit.,"Konstat?ta sild?t?ja k??da. Nepieciešama servisa viz?te. L?dzu, nedarbiniet šo instrumentu v?lreiz.",,,,,,,,,,,,,,
Physical Gecko board software compatibility version %1:s.,Version de compatibilité logicielle de la carte Gecko physique %1:s.,Software-Kompatibilitätsversion des physischen Gecko-Boards %1:s.,Versión de compatibilidad del software de la placa Gecko física %1:s.,Versione %1:s di compatibilità software scheda fisica Gecko.,Fysisk Gecko-pladesoftwares kompatibilitetsversion %1:s.,??????????? ?????????? ?????? ???????? Gecko ?????? %1:s.,Versão %1:s de compatibilidade com o software da placa Gecko física.,Fysisk Gecko panelprogramvare kompatibilitet versjon %1:s.,Fysisk kompatibilitet för Geckoboard-programvara av version %1:s.,Kompatybilno?? oprogramowania p?yty fizycznej Gecko w wersji %1:s.,Versiunea de compatibilitate software a pl?cii fizice Gecko %1:s.,Fyysisen GeckoBoard-ohjelmiston yhteensopivuusversio %1:s.,Versie compatibiliteitssoftware voor fysieke Gecko-kaart %1:s.,Fizisk? Gecko plates programmat?ras sader?bas versija %1:s.,,,,,,,,,,,,,,
Firmware Gecko board software compatibility version %1:s.,Version de compatibilité logicielle de la carte Gecko du micrologiciel %1:s.,Firmware-Gecko-Board-Software-Kompatibilitätsversion %1:s.,Versión de compatibilidad del software de la placa Gecko de firmware %1:s.,Versione %1:s di compatibilità software scheda Gecko del firmware.,Firmwares Gecko-kortsoftwarekompatibilitet version %1:s.,??????????? ?????????? ???????? Gecko ??????????????? ?????? %1:s.,Versão %1:s de compatibilidade com o software da placa Gecko do firmware.,Fastvare Gecko panelprogramvare kompatibilitet versjon %1:s.,Kompatibilitet mellan inbyggd programvara och Geckoboard-programvara av version %1:s.,Kompatybilno?? oprogramowania sprz?towego p?yty Gecko w wersji %1:s.,Versiunea de compatibilitate software a pl?cii Gecko firmware %1:s.,Laiteohjelmiston GeckoBoard-ohjelmiston yhteensopivuusversio %1:s.,Versie compatibiliteitssoftware voor fysieke Gecko-kaart %1:s.,Programmaparat?ras Gecko plates programmat?ras sader?bas versija %1:s.,,,,,,,,,,,,,,
Service Warning: %1:s backlash trend is projected to exceed the maximum backlash limit in %2:s weeks.,Avertissement de maintenance : la tendance du jeu de %1:s est projetée pour dépasser la limite de jeu en %2:s semaines.,"Wartungs-Warnung: %1:s Die Projektion des Spiel-Trends lässt erwarten, dass die Spiel-Obergrenze in %2:s Wochen überschritten wird.",Advertencia de servicio: la tendencia de desajuste de %1:s se proyecta para superar el límite de desajuste máximo en %2:s semanas.,Avviso di assistenza: la tendenza di gioco %1:s è proiettata per superare il limite di gioco massimo in %2:s settimane.,Serviceadvarsel: %1:s slørtendens forventes af overstige grænsen for maksimalt slør om %2:s uger.,????????????? ??????????: ????????? ???? ?????? %1:s ?? ?????????? ?? ??????? ???? ?????? ?? %2:s ?????????.,Aviso da assistência técnica: a tendência de desgaste da %1:s é projetada para exceder o limite de desgaste máximo em %2:s semanas.,Serviceadvarsel: spilleromtrend for %1:s beregnes å overskride maksimal spilleromgrense om %2:s uker.,Servicevarning: Dödgångstrend för %1:s förutspås överskrida den maximala dödgångsgränsen på %2:s veckor.,Ostrze?enie serwisowe: prognoza trendu luzu %1:s wykazuje przekroczenie maksymalnego limitu luzu za %2:s tygodnie.,Avertisment de service: %1:s se preconizeaz? c? tendin?a de recul va dep??i limita maxim? a jocului în %2:s s?pt?mâni.,Huoltovaroitus: %1:s välyksen kehityssuunnan ennustetaan ylittävän välyksen enimmäisrajan %2:s viikossa.,Servicewaarschuwing: %1:s speling overschrijdt naar verwachting over %2:s weken de maximale spelingslimiet.,"Apkopes br?din?jums: Tiek prognoz?ts, ka %1:s pretdarb?bas tendence p?rsniegs maksim?lo pretdarb?bas ierobežojumu p?c %2:s ned???m.",,,,,,,,,,,,,,
Module comm frame retries: %1:s,Retentatives de la trame de comm du module : %1:s,Rahmen der Modulkommunikation erneute Versuche: %1:s,Reintentos de marco de comunicación del módulo: %1:s,Nuovi tentativi frame com. modulo: %1:s,Rammegenforsøg for modulkomm.: %1:s,??????????? ???????? ???????????? ???????????? ???????: %1:s,Novas tentativas da estrutura do módulo de comunicação: %1:s,Modulkomm rammegjentagelser: %1:s,Nya bildruteförsök vid modulkommunikation: %1:s,Ponowne próby ramki komunikacji modu?u: %1:s,Reîncerc?ri ale cadrelor de com. ale modulului: %1:s,Moduulin viestintäkehys yrittää uudelleen: %1:s,Module communicatieframe probeert opnieuw: %1:s,Modu?a komunik?cijas kadru m??in?jumi: %1:s,,,,,,,,,,,,,,
Barcode Test: Total failed QC1 barcode scans %1:s of %2:s.,Test de code-barres : Total échecs de balayage du code-barres de CQ1 %1:s sur %2:s.,Barcode-Test: Fehlgeschlagene QC1-Barcode-Scans gesamt %1:s von %2:s.,Prueba de códigos de barras: Total de exploraciones incorrectas de CC1 de código de barras %1:s de %2:s.,Test codice a barre: fallite %1:s scansioni di codici a barre CQ1 su %2:s in totale.,Stregkodetest: Mislykkede QC1-stregkodescanninger i alt %1:s af %2:s.,?????? ????????? ???????: ?????? ???????????? ???????? ????????? ??????? QC1 %1:s ??? %2:s.,Teste de códigos de barras: Total de falhas de leituras de códigos de barras do QC1 %1:s de %2:s.,Strekkodetest: Mislykkede QC1-strekkodeskanninger totalt %1:s av %2:s.,Streckkodstest: Totalt antal misslyckade QC1-streckkodsavläsningar %1:s av %2:s.,Test kodu kreskowego: ??czna liczba niepowodze? skanowania kodu kreskowego QC1 %1:s z %2:s.,Test cod de bare: E?ecuri totale de scanare a codului de bare QC1 %1:s din %2:s.,Viivakooditesti: QC1-viivakoodin skannauksista epäonnistui yhteensä %1:s/%2:s.,Streepjescodetest: Totaal aantal mislukte scans van QC1-streepjescodes %1:s van %2:s.,Sv?trkoda p?rbaude: Kop?j?s neizdevuš?s KK1 sv?trokda sken?šanas reizes: %1:s no %2:s.,,,,,,,,,,,,,,
Barcode Test: Total successful QC1 barcode scans %1:s of %2:s.,Test de code-barres : Total de balayages réussis du code-barres de CQ1 %1:s sur %2:s.,Barcode-Test: Erfolgreiche QC1-Barcode-Scans gesamt %1:s von %2:s.,Prueba de códigos de barras: Total de exploraciones correctas de código de barras CC1 %1:s de %2:s.,Test codice a barre: completate %1:s scansioni di codici a barre CQ1 su %2:s in totale.,Stregkodetest: Vellykkede QC1-stregkodescanninger i alt %1:s af %2:s.,?????? ????????? ???????: ?????? ???????? ???????? ????????? ??????? QC1 %1:s ??? %2:s.,Teste de códigos de barras: Total de leituras bem sucedidas de códigos de barras do QC1 %1:s de %2:s.,Strekkodetest: Vellykkede QC1-strekkodeskanninger totalt %1:s av %2:s.,Streckkodstest: Totalt antal lyckade QC1-streckkodsavläsningar %1:s av %2:s.,Test kodu kreskowego: ??czna liczba udanych skanowa? kodu QC1 %1:s z %2:s.,Test cod de bare: Num?rul total de scan?ri reu?ite ale codului de bare QC1 %1:s din %2:s.,Viivakooditesti: QC1-viivakoodin skannauksista onnistui yhteensä %1:s/%2:s.,Streepjescodetest: Totaal aantal gelukte scans van QC1-streepjescodes %1:s van %2:s.,Sv?trkoda p?rbaude: Kop?j?s izdevuš?s KK1 sv?trokda sken?šanas reizes: %1:s no %2:s.,,,,,,,,,,,,,,
Module serial number changed.,Numéro de série du module modifié.,Seriennummer des Moduls geändert.,Número de serie del módulo cambiado.,Cambiato numero di serie del modulo.,Modulets serienummer ændret.,? ????????? ??????? ??? ???????????? ??????? ??????.,Número de série do módulo alterado.,Modulens serienummer endret.,Modulens serienummer ändrades.,Zmieniono numer seryjny modu?u.,Num?rul de serie al modulului s-a schimbat.,Moduulin sarjanumero muutettu.,Moduleserienummer gewijzigd.,Main?ts modu?a s?rijas numurs.,,,,,,,,,,,,,,
Remote user button press: %1:s.,Appui sur le bouton utilisateur distant : %1:s.,Drücken der Remote-Benutzertaste: %1:s.,Pulsación de botón de usuario remoto: %1:s.,Pressione pulsante utente da remoto: %1:s.,Fjernbrugerknap tryk: %1:s.,?????? ???????? ?????????????? ??????: %1:s.,Premir botão de utilizador remoto: %1:s.,Fjernbrukerknappetrykk: %1:s.,Tryckknapp fjärranvändare: %1:s.,Naci?ni?cie zdalnego przycisku u?ytkownika: %1:s.,Ap?sarea butonului de utilizator la distan??: %1:s.,Etäkäyttäjän painikkeen painallus: %1:s.,Knop indrukken externe gebruiker: %1:s.,T?lvad?bas lietot?ja pogas nospiešana: %1:s.,,,,,,,,,,,,,,
Pipettor tip pickup no Z contact during engagement: %1:s. (Unexpected tip present),"Prélèvement d'embouts du pipetteur, pas de contact Z durant l'enclenchement: %1:s. (Embout inattendu présent)",Pipettierer-Spitzenaufnahme kein Z-Kontakt während der Verbindung: %1:s. (Unerwartete Spitze vorhanden),Sin contacto de Z en recogida de puntas del pipeteador durante engranaje: %1:s. (Punta no esperada presente),Nessun contatto Z per prelievo punta pipettatore durante coinvolgimento: %1:s. (Presente punta imprevista),Pipetteenhed spidsopsamling ingen Z-kontakt under indkobling: %1:s. (Uventet spids til stede),"??????? ??????? ?????????? ???????, ????? ????? Z ???? ?? ????????: %1:s. (?? ??????????? ???????? ???????)",A ponta do pipetador não recolhe nenhum contacto Z durante o encaixe: %1:s. (Ponta presente inesperada),Pipettespisshenting ingen Z-kontakt under inngrep: %1:s. (Uventet spiss tilstede),Upplockning av pipettspets. Ingen kontakt under närmande: %1:s. (Oväntad spets på plats),Brak kontaktu Z pobierania ko?cówki pipetora podczas sprz?gania: %1:s. (nieoczekiwana obecno?? ko?cówki),Nu exist? contact Z pentru preluarea vârfului picur?torului în timpul implic?rii: %1:s. (Vârf nea?teptat prezent),"Pipettorin kärjen poiminta, ei Z-kosketusta kiinnittymisen aikana: %1:s. (Odottamaton kärki)",Pipetpunt oppakken geen Z-contact tijdens aangrijping: %1:s. (Onverwachte punt aanwezig),Pipetes uzga?a uztv?r?js bez Z kontakta iesl?gšan?s laik?:%1:s. (Negaid?ts uzgalis),,,,,,,,,,,,,,
Filter motor discovered to be type %1:s.,Le moteur du filtre s'avère être du type %1:s.,Filter Motortyp festgestellt als %1:s.,Detección del motor del filtro de tipo %1:s.,Scoperto motore filtro di tipo %1:s.,Filtermotor konstateret at være type %1:s.,????????? ??????? ???????????? ??? ????? ????? %1:s.,Motor do filtro descoberto como sendo do tipo %1:s.,Filtermotor påvist å være type %1:s.,Filtermotor detekterad som typ %1:s.,Wykryto typ silnika filtra jako %1:s.,Motorul de filtrare descoperit a fi de tip %1:s.,Suodatinmoottorin havaittu olevan tyyppiä %1:s.,Filtermotor blijkt type %1:s te zijn.,"Tika konstat?ts, ka filtra motora tips ir %1:s.",,,,,,,,,,,,,,
